NAME,VAL
661300,7.07946
6603728,1.99526
6603727,22.10605
3150884,31.6228
3224085,2.51189
697240,10.0
1164873,3.16228
4573654,5.01187
757113,15.8489
3449798,22.3872
3242299,17.7828
1746062,0.891251
3476777,1.0
3538,1.25893
3237453,4.46684
274297,7.94328
3121380,0.00562341
9551983,8.91251
1450067,14.1254
5389566,39.8107
5389565,15.8489
3245571,0.0223872
1601139,5.01187
931273,8.91251
3246007,1.58489
3246000,3.98107
3246001,5.01187
3246002,6.30957
1252042,7.94328
920396,39.8107
2856620,2.81838
6604554,15.8489
9566045,10.0
3233988,10.0
4625332,2.51189
3608992,10.0
9603177,1.77828
6604735,7.94328
6604734,3.16228
6604737,12.5893
3233735,39.8107
6604730,39.8107
3233730,39.8107
5389902,11.2202
54676038,0.0251189
3099944,1.0
1118172,1.0
704173,19.9526
3748089,7.94328
5069358,10.0
655183,14.1254
709454,3.16228
3233457,19.9526
977111,1.41254
3233456,2.51189
828252,25.1189
727028,14.1254
2336545,12.5893
132496,5.01187
743004,12.5893
2969397,7.94328
2976659,2.81838
651607,35.4813
3243650,2.23872
6895692,0.281838
238856,6.30957
1919448,2.81838
2177741,5.62341
1479843,0.251189
5338861,1.25893
792950,22.3872
3147101,1.58489
5731923,12.5893
893108,15.8489
656216,8.91251
5180229,25.1189
3235776,14.1254
998857,7.07946
2238533,17.7828
3234829,1.0
1479153,15.8489
1312386,25.1189
661098,0.891251
3234824,1.58489
1479159,7.94328
3234820,12.5893
9599881,3.98107
1489039,31.6228
1000338,7.94328
4299,1.99526
777053,3.54813
11958547,1.25893
2883512,14.1254
1217750,1.77828
5348004,1.25893
1204214,25.1189
4155575,39.8107
9581768,5.62341
3235197,5.01187
3235190,2.51189
731641,10.0
1471763,0.891251
5260586,1.77828
1471768,39.8107
2926693,10.0
5077516,1.58489
1263325,3.16228
4163426,1.12202
1190196,2.51189
3241404,10.0
2844888,8.91251
2766428,10.0
2963391,2.23872
3237590,12.5893
3237849,7.94328
2039735,12.5893
1020611,12.5893
1020610,3.98107
3239709,2.51189
3239705,19.9526
3239707,10.0
233979,5.01187
3850269,15.8489
3827697,12.5893
54705188,5.01187
3119182,3.16228
2220615,5.01187
54705187,12.5893
2949518,15.8489
655866,22.3872
535113,0.354813
5742453,11.2202
2161677,0.0794328
1484654,17.7828
1484653,7.94328
1485302,1.41254
2086786,5.01187
3236649,11.2202
6901077,0.0891251
4180801,4.46684
3233034,19.9526
6604940,12.5893
3233030,1.0
3238072,17.7828
5348776,5.01187
1470962,7.94328
2981360,14.1254
3232619,0.501187
1934798,10.0
3232612,5.01187
3232610,0.501187
663008,12.5893
3243900,7.07946
3232614,12.5893
6895596,7.07946
749988,12.5893
2155329,2.81838
2161090,15.8489
3421545,10.0
219050,12.5893
14187,1.99526
3151613,14.1254
860305,2.81838
3238610,7.07946
3387141,15.8489
3238616,8.91251
3098751,15.8489
1541055,12.5893
5684187,0.630957
3242715,14.1254
3242716,4.46684
6620684,12.5893
3242711,15.8489
11841560,0.562341
11841561,5.01187
23701559,22.3872
3233691,0.794328
1734887,5.01187
3380698,0.891251
9623028,39.8107
3233697,25.1189
1789074,1.99526
1463915,7.07946
660660,3.54813
2900701,3.54813
8730,6.30957
715746,14.1254
684148,10.0
3233526,2.51189
702036,10.0
1261752,7.07946
330499,3.16228
3126093,5.62341
3235340,15.8489
3235342,1.25893
3235345,15.8489
3235695,2.23872
3155466,31.6228
2332312,2.23872
3233965,0.1
659575,7.94328
5194034,8.91251
3237272,0.0281838
3729499,3.54813
2941207,1.25893
3235524,0.501187
3235109,19.9526
3235523,3.16228
244996,7.94328
3216679,15.8489
5433448,4.46684
3227517,15.8489
1367993,0.0398107
1483219,25.1189
3157311,8.91251
2900809,17.7828
2831754,1.99526
1762889,1.0
2967412,3.98107
5458656,5.01187
2787141,2.51189
6603621,25.1189
2951140,5.62341
2764700,39.8107
3240721,7.94328
6602863,0.0446684
839208,28.1838
9639885,2.23872
2978939,6.30957
2948674,11.2202
648481,15.8489
1070531,2.51189
101181,39.8107
3234120,39.8107
2238272,10.0
3234125,1.0
4602970,4.46684
6897858,14.1254
678668,1.58489
3232979,0.501187
3232978,10.0
3232977,2.51189
3232974,6.30957
9550212,14.1254
703751,10.0
650100,0.562341
1421903,0.398107
5771832,12.5893
4414752,8.91251
1257248,3.98107
6878737,3.16228
3242279,14.1254
198693,2.51189
3242274,14.1254
3841604,12.5893
1234269,10.0
6877242,22.3872
2289107,0.794328
3225118,8.91251
1476742,7.94328
3245597,15.8489
3245595,1.41254
8209243,2.51189
659756,6.30957
3105009,5.01187
5386259,2.81838
6604535,2.51189
5387,2.51189
3242012,31.6228
790786,11.2202
3246020,3.16228
2120718,2.81838
976348,7.94328
791786,1.41254
157702,0.316228
4605800,25.1189
875046,22.3872
3239068,8.91251
1973382,3.16228
3233750,0.0630957
3233203,39.8107
3233756,15.8489
3233759,1.0
1208666,19.9526
3233209,0.251189
664974,39.8107
1287557,25.1189
3247193,0.794328
4282138,2.23872
3187679,3.54813
2054625,28.1838
3247197,1.58489
3247196,12.5893
3247199,12.5893
3247198,12.5893
9658376,17.7828
6878958,12.5893
3978672,0.707946
4371580,10.0
278710,2.51189
3094436,0.354813
15136,31.6228
4693206,1.0
5400198,8.91251
3121511,2.51189
3234464,1.25893
1940329,6.30957
3234461,39.8107
3234460,25.1189
3234468,15.8489
2843791,8.91251
3247290,39.8107
2318053,15.8489
9593110,19.9526
341876,0.562341
5405100,89.1251
3034547,6.30957
656232,15.8489
2140148,39.8107
3236317,1.12202
2932002,1.0
3234809,3.16228
3233983,1.25893
241158,7.94328
4149975,10.0
3234800,10.0
3234806,7.94328
656355,19.9526
4142111,7.94328
3542312,7.94328
2059917,2.51189
9551794,8.91251
6074269,7.07946
2155632,10.0
3157789,17.7828
11958521,6.30957
723583,11.2202
54679302,12.5893
3152570,7.94328
4766,6.30957
3677272,10.0
5803,5.01187
3245464,15.8489
4291281,11.2202
9587194,3.98107
904181,10.0
3241461,25.1189
1432646,4.46684
240684,3.16228
2836220,39.8107
25240998,3.571675
2960486,3.54813
3237984,15.8489
6518270,1.58489
2998398,12.5893
241482,3.98107
2982322,25.1189
3237860,1.77828
16410659,3.54813
5144634,12.5893
2908270,17.7828
3220716,14.1254
665343,14.1254
3974775,14.1254
657488,0.891251
1022894,7.94328
6873550,0.794328
1585570,8.91251
1585571,4.46684
3436585,5.62341
3191142,17.7828
5292846,6.30957
2703,39.8107
3239181,14.1254
1096495,39.8107
2198843,39.8107
1825798,6.30957
1564911,7.94328
678302,0.354813
665964,3.16228
11957244,3.98107
11957249,2.23872
1308427,3.54813
5392010,19.9526
2950036,12.5893
3476,0.316228
2480666,1.58489
1473636,4.46684
3693567,2.23872
661518,8.91251
3478,7.94328
3222852,19.9526
310094,8.91251
134117,12.5893
6917575,0.794328
718588,12.5893
6096357,10.0
2936400,12.5893
5778358,3.54813
6604023,0.630957
4300292,0.891251
948836,3.98107
979802,3.98107
3242488,1.25893
3234788,2.51189
132846,0.0158489
1484362,3.98107
4077927,4.46684
3593687,5.01187
736587,11.2202
3243020,35.4813
5730620,7.07946
1254592,1.58489
415629,5.01187
3233567,0.794328
3242738,0.0707946
3537176,6.30957
4877285,14.1254
840141,12.5893
2926312,15.8489
3148114,15.8489
3325793,8.91251
2312902,3.16228
6523294,28.1838
1887373,17.7828
1043199,0.794328
6604452,0.0794328
2174177,0.446684
2907731,1.41254
5599139,5.01187
3243287,19.9526
3235327,5.01187
3235324,39.8107
746862,0.00891251
3193030,3.16228
6604072,39.8107
3233946,1.25893
3233412,1.0
1266500,28.1838
2766148,5.01187
998878,1.77828
4564402,0.0794328
2876948,10.0
713367,11.2202
713364,25.1189
1112897,22.3872
4544025,5.62341
5771734,5.01187
5559087,15.8489
5433464,3.98107
1451796,0.891251
9663826,3.54813
1487587,11.2202
3757657,14.1254
6415102,7.94328
3244088,17.7828
11958881,5.62341
2968933,35.4813
4359989,28.1838
748441,3.54813
2982735,11.2202
2474854,1.0
2841673,0.00562341
9593639,0.354813
6898439,17.7828
16758497,1.99526
3138232,7.94328
2871272,3.16228
4313693,2.51189
4085478,7.07946
5395106,1.12202
4276794,15.8489
888773,10.0
3232951,10.0
3232950,10.0
3232953,0.794328
3232954,0.251189
3351955,8.91251
4313526,8.91251
3995045,15.8489
4979266,15.8489
16758501,0.0794328
16758505,1.58489
162302,12.5893
1014636,1.0
2892638,0.707946
1476586,2.81838
744701,12.5893
322968,0.0630957
5014,39.8107
3246229,6.30957
1143970,10.0
1286959,14.1254
2865236,0.0891251
3246591,3.98107
962255,1.77828
3237419,12.5893
649283,11.2202
1130092,0.891251
1080143,14.1254
5286805,0.223872
9657432,1.25893
6604515,6.30957
573971,5.62341
1512090,3.54813
5369672,8.91251
1020005,3.98107
5054259,1.58489
1548705,14.1254
5400750,39.8107
2231259,0.501187
3233778,15.8489
3233772,31.6228
2533203,3.98107
648428,14.1254
3233776,25.1189
3233777,1.58489
3237068,39.8107
3234224,0.398107
1472461,0.354813
2437300,12.5893
2960588,5.01187
3533883,10.0
3247317,25.1189
3247315,10.0
3247314,0.251189
3247313,25.1189
3247311,25.1189
3243615,5.62341
3247319,3.16228
3247318,19.9526
54678960,19.9526
2215233,2.81838
3149456,14.1254
4646645,22.3872
3244960,12.5893
3234440,0.501187
3234443,3.16228
3234444,0.794328
3234447,12.5893
16758283,2.51189
5461606,7.94328
3727893,15.8489
239794,1.99526
3414515,2.81838
751460,19.9526
1306963,0.354813
3232833,25.1189
331177,3.98107
2906262,17.7828
250569,0.251189
4565960,0.630957
851058,15.8489
271643,0.00562341
2696879,19.9526
1409689,2.81838
5770102,1.12202
6052865,11.2202
5447101,12.5893
3216464,2.51189
2192957,12.5893
1449,12.5893
5771504,17.7828
3766432,10.0
3166020,0.281838
2433099,8.91251
2979944,2.51189
2979943,0.562341
1229788,0.0707946
3822803,14.1254
11958508,12.5893
2218619,1.25893
1254644,3.98107
1487226,0.794328
3851062,0.398107
779825,6.30957
4788,12.5893
1254624,5.01187
199500,1.58489
1266770,1.0
3234863,10.0
3234866,1.25893
886009,39.8107
1482619,12.5893
1249963,0.0199526
3473732,2.23872
3247132,10.0
3700021,0.354813
1964425,6.30957
1476974,22.3872
3247130,25.1189
2375060,6.30957
2914976,10.0
1893275,2.81838
2992168,3.98107
6618777,6.30957
5927217,15.8489
3240807,0.501187
3169282,2.81838
5166133,14.1254
776320,5.01187
2214619,6.30957
2213707,12.5893
1256349,3.54813
1266364,0.354813
1326597,0.794328
3965311,3.98107
929670,25.1189
3240062,2.51189
6002491,0.354813
6897952,1.41254
3245920,3.54813
6894607,8.91251
4519262,6.30957
1608349,6.30957
2085531,14.1254
3439688,12.5893
775729,14.1254
585328,5.01187
5351857,5.01187
1266946,10.0
3186499,0.398107
3236689,14.1254
4191632,2.81838
835819,3.98107
5336669,1.0
3842239,1.58489
3456,25.1189
4682448,0.707946
1449293,14.1254
3033677,25.1189
786590,12.5893
784576,28.1838
6885989,3.54813
6879103,2.23872
4814222,19.9526
5074996,22.3872
864377,11.2202
3767066,1.77828
736879,10.0
11957268,3.16228
3247078,5.01187
3711299,3.54813
3379732,15.8489
3234112,19.9526
11957260,0.630957
2086211,14.1254
3247076,12.5893
3247077,12.5893
3247074,0.199526
3247075,1.0
3238341,28.1838
6604894,10.0
31316,0.316228
2897699,19.9526
2113180,14.1254
234810,7.94328
4029677,10.0
1263621,3.98107
11957191,5.62341
662243,11.2202
662710,10.0
3235658,8.91251
11836085,3.98107
66662,3.16228
826461,11.2202
3590295,0.630957
876358,0.0794328
3233439,12.5893
6604095,3.98107
2434657,8.91251
2283201,12.5893
5663658,3.16228
2842931,12.5893
5348842,7.94328
3103509,1.41254
2256906,2.81838
3157351,5.01187
302937,1.58489
3688570,22.3872
651433,31.6228
3233194,15.8489
3233627,0.630957
9629838,14.1254
2122192,3.54813
46500445,8.91251
3233190,0.794328
750416,0.00562341
328931,1.25893
3234404,15.8489
3932,7.94328
5767082,14.1254
2764741,1.25893
1093493,19.9526
824819,7.94328
653567,5.62341
991038,2.81838
1477616,14.1254
3427774,10.0
5740731,8.91251
3236109,2.81838
221012,0.1
3236101,19.9526
3190317,8.91251
3568512,3.98107
889070,14.1254
3240186,5.01187
3232939,10.0
5524676,1.58489
4044,7.94328
834473,25.1189
1984496,10.0
3241631,7.94328
1927171,3.54813
6060041,7.94328
2092314,8.91251
6021157,2.81838
4004272,3.98107
6398918,8.91251
1430845,7.07946
3240989,11.2202
16758520,0.0794328
3240987,14.1254
3146028,14.1254
3241056,12.5893
2123310,14.1254
64981,15.8489
4441753,10.0
931945,3.98107
3241582,31.6228
1442414,3.54813
1078765,28.1838
2954815,12.5893
5035,25.1189
4046658,1.58489
2870693,25.1189
3235250,39.8107
1472012,3.16228
1472014,3.54813
2851880,1.77828
4962934,0.01
80263,39.8107
3224647,4.46684
54689221,0.354813
3243980,7.07946
3243981,12.5893
3243986,17.7828
655439,12.5893
5721735,15.8489
2771400,15.8489
809018,12.5893
3239022,10.0
2872630,5.01187
2885743,3.54813
3387518,1.99526
9551694,15.8489
5745501,3.98107
1792447,6.30957
2900488,3.54813
1811564,10.0
2973375,1.99526
1475543,0.630957
768872,10.0
3247330,12.5893
3247333,39.8107
3247332,3.98107
3247337,39.8107
3247336,25.1189
629081,17.7828
9550611,3.54813
2851169,3.54813
2296485,1.77828
1681,10.0
6604795,10.0
6604794,0.398107
3234423,31.6228
6604799,15.8489
2900569,1.12202
3234424,3.16228
5737463,7.94328
5723267,11.2202
2318098,15.8489
930382,7.94328
3236352,3.98107
656272,6.30957
3236354,0.00707946
2334911,12.5893
9556614,25.1189
3467590,0.158489
887220,10.0
2922589,4.46684
788065,22.3872
5167684,1.99526
723813,10.0
5771562,3.16228
5810026,28.1838
6883679,3.54813
866901,17.7828
790865,8.91251
1479752,0.281838
2979969,19.9526
2967529,12.5893
1019208,1.99526
5334993,7.07946
2964970,5.01187
5335914,14.1254
3235464,0.316228
3235461,2.51189
5525115,6.30957
1471700,3.98107
2766821,2.81838
11958786,0.177828
4057843,1.99526
11958780,12.5893
3234849,12.5893
5854588,7.94328
1890004,3.54813
3234841,0.398107
3234843,0.0125893
5524862,8.91251
660831,12.5893
5341592,4.46684
1478885,2.51189
1478884,1.41254
1478886,4.46684
1894651,12.5893
5389334,0.501187
1438062,7.94328
1438067,12.5893
3227271,5.62341
220284,1.25893
1358597,28.1838
5769124,3.16228
1328539,12.5893
3240042,39.8107
732049,6.30957
3242914,31.6228
2061000,1.77828
6870964,25.1189
3495594,1.25893
2936322,4.46684
650085,0.223872
4066080,1.0
1482499,17.7828
1482495,11.2202
1477393,0.891251
3239496,31.6228
3239498,31.6228
107780,7.94328
53276,25.1189
3239941,12.5893
3234210,0.630957
3234211,19.9526
4438402,17.7828
3234213,12.5893
664033,28.1838
3234216,19.9526
3234217,12.5893
1473679,0.177828
3799510,7.94328
2950078,10.0
3238017,39.8107
2963487,14.1254
3820364,19.9526
1005239,4.46684
1206127,15.8489
728891,19.9526
2913945,5.01187
1484093,3.98107
5202,15.8489
1484094,8.91251
1183299,0.112202
5732085,2.81838
1024691,3.16228
1899121,17.7828
1442685,4.46684
9595216,2.51189
9595217,3.16228
1485946,12.5893
1485940,5.01187
9595210,0.00794328
3242772,2.81838
3190761,12.5893
3242777,10.0
5383431,1.0
1486940,17.7828
757779,39.8107
1486944,2.23872
931718,1.25893
3233182,19.9526
6604309,0.00501187
3233186,39.8107
3233189,12.5893
3233636,7.94328
659040,39.8107
824800,10.0
237371,3.16228
6096313,3.98107
3235929,39.8107
3238096,5.01187
1442464,7.94328
662260,7.94328
3235677,3.16228
3233989,19.9526
2014844,0.398107
3243795,8.91251
3243791,19.9526
296474,0.794328
2030529,10.0
296473,2.51189
3233987,6.30957
3233986,1.58489
3232713,3.98107
3578644,1.25893
3243424,2.23872
3235116,7.94328
3701150,3.98107
3232586,19.9526
3232585,3.98107
992681,2.81838
1486494,0.501187
6603873,25.1189
1486498,11.2202
3231177,12.5893
2430004,0.354813
3957,15.8489
23665757,22.3872
5334183,1.99526
5342120,7.07946
229969,7.94328
11957133,22.3872
54708974,12.5893
2453312,39.8107
748403,25.1189
3234982,3.16228
848452,1.58489
3234985,3.16228
3248765,0.281838
393595,3.16228
4345315,17.7828
9556130,0.316228
3235584,8.91251
3236164,10.0
1451751,1.99526
3234181,10.0
3234184,0.794328
3234186,19.9526
5409477,7.94328
5770919,3.16228
1258491,25.1189
1489246,31.6228
1477494,7.07946
3232914,7.94328
6604702,12.5893
6604703,15.8489
2314340,12.5893
262093,5.01187
6398932,14.1254
1339742,8.91251
16758544,3.24648
16758545,3.98107
16758546,3.98107
5201533,4.46684
5800609,2.51189
3836199,0.794328
5459417,10.0
5459416,25.1189
5459415,15.8489
5459414,39.8107
5459413,1.99526
5459412,39.8107
2949967,6.30957
1078740,12.5893
3241034,3.16228
1472386,6.30957
974002,35.4813
974001,7.07946
339661,2.51189
745033,3.98107
1310764,0.891251
3229404,14.1254
839995,39.8107
3187970,12.5893
9704230,7.94328
1357439,11.2202
2768231,10.0
2768230,14.1254
5001633,12.5893
6603946,8.800585
2587056,8.91251
972980,3.98107
6603948,0.199526
651217,0.707946
9551106,2.23872
3233834,0.630957
62824,7.94328
3245687,2.81838
1079369,0.630957
805251,14.1254
5721718,1.58489
5721248,2.51189
5721715,0.199526
3572223,0.562341
3246268,1.25893
4748298,6.30957
2872371,7.94328
2963673,10.0
3247139,0.316228
3247138,12.5893
3247137,10.0
3247136,6.30957
3247135,39.8107
3247133,25.1189
648175,12.5893
3247131,0.199526
3243163,7.94328
2949746,22.3872
3232900,3.16228
3693427,10.0
3246080,19.9526
3246082,7.94328
5193459,5.01187
3247359,0.158489
3247358,0.398107
2901182,0.446684
3247353,7.94328
3247352,5.01187
3247351,3.98107
3247350,2.51189
3247357,3.16228
3247356,6.30957
3247355,31.6228
3247354,10.0
630757,15.8489
752193,19.9526
3234407,0.398107
3234408,1.0
5768774,1.99526
659902,0.398107
3769494,2.51189
1933034,7.07946
654363,8.91251
3238759,10.0
2893146,14.1254
7215654,7.07946
2906514,1.0
2546993,7.94328
3202859,0.891251
2765646,12.5893
1817278,3.54813
3380750,1.0
688561,12.5893
648282,7.07946
3111629,6.30957
3244654,14.1254
3244300,5.01187
2200945,31.6228
949350,14.1254
2965319,2.23872
2045841,15.8489
2274268,12.5893
327954,0.707946
3233840,1.99526
6636401,3.16228
6636404,2.51189
4326203,8.91251
1147646,3.16228
9564660,6.30957
3237178,11.2202
324974,0.316228
3245807,1.25893
35375,12.5893
3962160,0.223872
3226874,22.3872
3226871,28.1838
1236024,17.7828
834228,0.354813
1763075,1.0
3235119,5.01187
1766009,2.51189
3235114,10.0
3235444,10.0
3235440,12.5893
2108273,5.62341
54683847,35.4813
941699,0.251189
3223132,14.1254
6260861,3.98107
5469318,12.5893
5771549,3.98107
1304709,2.23872
2257335,2.81838
2907540,11.2202
2877313,5.01187
1214668,1.99526
1632519,1.25893
6858332,31.6228
3279692,10.0
852308,11.2202
3245475,4.46684
3738180,3.54813
2092436,12.5893
5731073,19.9526
3244046,11.2202
97743,11.2202
1217866,0.398107
3240530,25.1189
5740525,0.562341
4393516,7.07946
1477003,8.91251
3236971,2.51189
3236976,8.91251
664461,10.0
5879932,3.16228
800457,5.01187
5140222,15.8489
1374541,3.54813
654623,22.3872
16758487,3.98107
535193,25.1189
879338,11.2202
2865995,25.1189
250321,6.30957
879331,1.12202
3239969,0.398107
987756,17.7828
3239961,17.7828
2960667,4.46684
5396087,0.562341
1357397,19.9526
3234231,31.6228
2869993,3.16228
2887241,25.1189
719126,22.3872
3769265,10.0
5933290,3.98107
4327791,1.25893
3241776,7.94328
3241951,6.30957
3761719,0.1
3241771,0.0223872
2990071,1.12202
3921152,39.8107
989656,15.8489
2968636,5.01187
1096252,4.46684
9597568,5.01187
3132854,12.5893
3238694,22.3872
16758817,5.01187
3495924,4.46684
5134150,11.2202
1225528,0.501187
2766182,14.1254
775733,14.1254
9647810,39.8107
11957226,10.0
1476061,5.62341
1266900,7.07946
1266902,5.01187
655575,11.2202
1480713,5.01187
5732207,0.141254
3242798,3.54813
5331702,1.77828
5353940,15.8489
3242792,35.4813
9551717,11.2202
272651,3.16228
62616,2.51189
3233615,15.8489
3233614,1.58489
3233617,39.8107
2800329,11.2202
5421497,39.8107
270875,1.99526
3239613,0.501187
3235947,2.51189
4351717,3.54813
823141,2.81838
5284926,5.62341
3647260,8.91251
5110550,14.1254
3244825,15.8489
3244827,0.112202
1223803,3.54813
3244823,4.46684
1348,3.98107
727857,3.98107
1043060,3.54813
5153483,8.91251
893243,0.00562341
1012266,3.54813
5930173,7.94328
2091388,7.94328
3762662,5.01187
3236491,12.5893
3236493,3.54813
703426,2.23872
3232703,15.8489
5347314,3.54813
3232708,31.6228
3240232,4.46684
2942732,11.2202
5281607,5.01187
3236149,4.46684
5344956,3.98107
714521,7.07946
1332299,0.501187
1051489,0.794328
843739,2.51189
872016,7.07946
3216657,10.0
3222718,3.54813
3216651,15.8489
3973,39.8107
3180839,3.98107
6636212,0.0125893
16758563,3.16228
16758561,1.99526
3240495,8.91251
4210363,3.16228
261838,3.16228
806583,0.891251
2230025,0.0125893
5459431,7.94328
5459432,25.1189
5459434,15.8489
852310,7.94328
235431,0.398107
3241018,1.77828
838630,8.91251
3241016,11.2202
2177491,2.51189
6858292,14.1254
6402472,14.1254
6402471,10.0
5013936,12.5893
5435224,2.23872
4472,10.0
4477,1.5714235
1261908,2.51189
1483198,5.01187
1483197,17.7828
1438980,3.54813
6603960,5.01187
6603962,31.6228
6603789,39.8107
3233316,0.158489
6603966,25.1189
6603968,3.78425
3233317,15.8489
6603783,39.8107
1172453,10.0
2569635,3.54813
6053618,7.94328
704266,12.5893
54696505,10.0
3506003,4.46684
3246246,7.94328
3247119,3.16228
3247118,12.5893
3247111,3.98107
3247110,10.0
3247113,15.8489
3247112,6.30957
3247115,10.0
3247114,39.8107
3247117,3.16228
3247116,7.94328
833120,0.0251189
3234391,25.1189
3234393,39.8107
3234399,5.01187
1734121,4.46684
3789052,0.446684
5503860,11.2202
3225225,19.9526
9656726,0.794328
971055,7.94328
9550656,25.1189
1645,12.5893
661761,7.94328
4311525,11.2202
68712,10.0
3218755,17.7828
3238730,0.199526
3233286,39.8107
3233287,0.794328
3238227,0.00562341
5386447,3.16228
1108159,28.1838
663690,15.8489
4881225,3.16228
3242631,15.8489
2803,7.94328
3214073,2.81838
