NAME,VAL
1475833,0.158489
11958382,15.8489
3235560,0.0630957
3235565,12.5893
3235566,15.8489
3235568,5.01187
4271676,15.8489
68487,15.8489
3941062,2.81838
3233114,39.8107
1565837,25.1189
2831718,17.7828
6604840,0.630957
1479697,5.62341
6604847,39.8107
2898275,25.1189
2733526,39.8107
11958390,3.98107
11958391,15.8489
1829290,5.01187
2959173,3.16228
5378674,0.398107
3774721,14.1254
1370241,5.01187
3240818,10.0
1747288,14.1254
3245082,25.1189
3245738,10.0
6095481,19.9526
3239359,19.9526
2938449,15.8489
1288557,1.25893
697197,1.77828
1132506,0.707946
3234169,10.0
3234166,6.30957
3234167,0.251189
3234164,1.25893
3234165,6.30957
3234162,1.99526
3234163,1.99526
3234160,2.51189
3234161,3.98107
124172,15.8489
890786,17.7828
5380296,1.0
11958384,10.0
3240105,12.5893
2793146,3.98107
1482499,7.07946
2133924,15.8489
682802,5.01187
3245883,15.8489
6603741,1.58489
6603740,39.8107
6603744,31.6228
6603746,10.0
6603748,6.30957
54686761,1.41254
5342516,5.01187
930897,22.3872
2230147,15.8489
2230146,1.25893
5407249,3.98107
1994324,15.8489
5766359,3.98107
1894994,8.91251
3570389,14.1254
3013166,25.1189
1940329,4.46684
3234578,2.51189
1105480,3.98107
3234575,6.30957
3234574,0.316228
3234576,0.501187
3234571,1.58489
3234570,1.58489
3234573,1.0
3234572,5.01187
3233375,0.125893
6552022,0.501187
844618,25.1189
11980904,3.98107
1022424,6.30957
9541172,12.5893
54677843,15.8489
2689,0.11966835
900999,15.8489
3242055,1.58489
3242503,14.1254
1483722,4.46684
5420804,10.0
3382829,2.51189
3243900,5.01187
1481855,1.41254
3243906,0.00630957
268638,3.16228
775387,15.8489
6066776,2.51189
6066774,7.94328
4438402,3.54813
5739314,3.98107
4614034,0.251189
83476,7.94328
6413218,25.1189
4336830,31.6228
3632817,14.1254
6212611,15.8489
1473674,0.794328
2274646,1.99526
4173677,10.0
6604719,12.5893
3233718,2.51189
648481,3.16228
3233248,1.0
3233249,12.5893
3233246,15.8489
3233715,25.1189
3233244,1.25893
3233245,1.99526
3233710,0.501187
6604716,39.8107
3233712,31.6228
3233713,3.16228
734554,11.2202
734555,6.30957
734553,1.99526
1472407,10.0
5280343,0.316228
1735073,15.8489
2830094,17.7828
3239543,14.1254
707498,14.1254
439246,3.16228
5587050,5.62341
3243676,4.46684
3103429,25.1189
2908925,7.07946
272572,3.98107
3216464,5.62341
2798577,0.630957
1118366,22.3872
3233237,0.199526
1589781,2.23872
3244907,6.30957
3233764,15.8489
7184,0.0794328
2432384,15.8489
5347389,0.794328
11958561,2.23872
5792239,2.51189
898839,2.51189
2091261,8.91251
5103771,3.16228
3235712,19.9526
2733484,19.9526
3232796,12.5893
5333096,5.62341
3232795,25.1189
5147385,0.281838
3235719,15.8489
4594,31.6228
2999101,3.54813
3595012,0.446684
5947041,15.8489
653914,31.6228
1617110,31.6228
3621760,12.5893
3232790,2.51189
5905705,0.630957
5149140,12.5893
7605374,1.25893
1201476,25.1189
107896,50.1187
5731085,10.0
3173042,0.199526
878043,5.01187
3094819,25.1189
3232839,0.125893
1402105,3.98107
2605165,3.98107
3232832,31.6228
3232833,12.5893
3232830,12.5893
3232836,1.25893
3232837,1.0
3232835,5.01187
679916,12.5893
2885841,3.98107
1254644,10.0
32224,19.9526
5458262,0.501187
5458260,1.0
6899176,2.81838
3169282,14.1254
2866118,25.1189
1846661,12.5893
1765982,39.8107
5394938,3.98107
414066,2.51189
4628,3.76188
5335192,15.8489
1309483,17.7828
5346232,3.54813
3241353,10.0
990669,3.16228
2337,1.99526
9590711,1.41254
2016912,0.707946
5351835,0.794328
759953,0.223872
649650,12.5893
3237829,12.5893
3239722,0.01
3239725,7.94328
2926010,12.5893
2763478,2.51189
2869867,0.177828
3721751,15.8489
1093880,25.1189
627093,7.94328
2267686,1.12202
2267687,12.5893
2872630,3.98107
2963405,14.1254
87371,2.81838
5122830,1.77828
1002592,3.98107
